Tahun,Jk,Propinsi,Kab.kota,AHH
2010,Laki-laki,Maluku,Buru,62.62
2010,Laki-laki,Maluku,Kepulauan Aru,59.19
2010,Laki-laki,Maluku,Seram Bagian Barat,57.58
2010,Laki-laki,Maluku,Seram Bagian Timur,55.20
2010,Laki-laki,Maluku,Maluku Barat Daya,58.13
2010,Laki-laki,Maluku,Buru Selatan,62.86
2010,Laki-laki,Maluku,Kota Ambon,66.67
2010,Laki-laki,Maluku,Kota Tual,60.83
2010,Laki-laki,Maluku Utara,Halmahera Barat,62.94
2010,Laki-laki,Maluku Utara,Halmahera Tengah,59.56
2010,Laki-laki,Maluku Utara,Kepulauan Sula,60.01
2010,Laki-laki,Maluku Utara,Halmahera Selatan,62.70
2010,Laki-laki,Maluku Utara,Halmahera Utara,66.37
2010,Laki-laki,Maluku Utara,Halmahera Timur,64.65
2010,Laki-laki,Maluku Utara,Pulau Morotai,68.52
2010,Laki-laki,Maluku Utara,Pulau Taliabu,67.92
2010,Laki-laki,Maluku Utara,Kota Ternate,67.56
2010,Laki-laki,Maluku Utara,Kota Tidore Kepulauan,65.96
2010,Laki-laki,Papua Barat,Fakfak,65.22
2010,Laki-laki,Papua Barat,Kaimana,60.75
2010,Laki-laki,Papua Barat,Teluk Wondama,55.46
2010,Laki-laki,Papua Barat,Teluk Bintuni,55.66
2010,Laki-laki,Papua Barat,Manokwari,65.00
2010,Laki-laki,Papua Barat,Sorong Selatan,62.76
2010,Laki-laki,Papua Barat,Sorong,62.71
2010,Laki-laki,Papua Barat,Raja Ampat,61.69
2010,Laki-laki,Papua Barat,Tambrauw,68.77
2010,Laki-laki,Papua Barat,Maybrat,67.42
2010,Laki-laki,Papua Barat,Manokwari Selatan,69.72
2010,Laki-laki,Papua Barat,Pegunungan Arfak,68.68
2010,Laki-laki,Papua Barat,Kota Sorong,65.60
2010,Laki-laki,Papua,Merauke,64.49
2010,Laki-laki,Papua,Jayawijaya,55.62
2010,Laki-laki,Papua,Jayapura,64.16
2010,Laki-laki,Papua,Nabire,65.30
2010,Laki-laki,Papua,Kepulauan Yapen,66.63
2010,Laki-laki,Papua,Biak Numfor,65.86
2010,Laki-laki,Papua,Paniai,63.07
2010,Laki-laki,Papua,Puncak Jaya,61.82
2010,Laki-laki,Papua,Mimika,69.73
2010,Laki-laki,Papua,Boven Digoel,55.23
2010,Laki-laki,Papua,Mappi,61.54
2010,Laki-laki,Papua,Asmat,51.82
2010,Laki-laki,Papua,Yahukimo,62.51
2010,Laki-laki,Papua,Pegunungan Bintang,61.70
2010,Laki-laki,Papua,Tolikara,62.33
2010,Laki-laki,Papua,Sarmi,63.41
2010,Laki-laki,Papua,Keerom,64.10
2010,Laki-laki,Papua,Waropen,63.52
2010,Laki-laki,Papua,Supiori,63.10
2010,Laki-laki,Papua,Mamberamo Raya,54.03
2010,Laki-laki,Papua,Nduga,50.98
2010,Laki-laki,Papua,Lanny Jaya,62.59
2010,Laki-laki,Papua,Mamberamo Tengah,60.39
2010,Laki-laki,Papua,Yalimo,62.82
2010,Laki-laki,Papua,Puncak,63.18
2010,Laki-laki,Papua,Dogiyai,62.28
2010,Laki-laki,Papua,Intan Jaya,69.83
2010,Laki-laki,Papua,Deiyai,67.64
2010,Laki-laki,Papua,Kota Jayapura,67.95
2010,Perempuan,Aceh,Simeulue,65.84
2010,Perempuan,Aceh,Aceh Singkil,68.55
2010,Perempuan,Aceh,Aceh Selatan,64.69
2010,Perempuan,Aceh,Aceh Tenggara,68.69
2010,Perempuan,Aceh,Aceh Timur,69.77
2010,Perempuan,Aceh,Aceh Tengah,70.08
2010,Perempuan,Aceh,Aceh Barat,69.00
2010,Perempuan,Aceh,Aceh Besar,71.22
2010,Perempuan,Aceh,Pidie,67.97
2010,Perempuan,Aceh,Bireuen,72.17
2010,Perempuan,Aceh,Aceh Utara,70.18
2010,Perempuan,Aceh,Aceh Barat Daya,65.22
2010,Perempuan,Aceh,Gayo Lues,66.03
2010,Perempuan,Aceh,Aceh Tamiang,70.44
2010,Perempuan,Aceh,Nagan Raya,70.03
2010,Perempuan,Aceh,Aceh Jaya,68.12
2010,Perempuan,Aceh,Bener Meriah,70.38
2010,Perempuan,Aceh,Pidie Jaya,70.88
2010,Perempuan,Aceh,Kota Banda Aceh,72.62
2010,Perempuan,Aceh,Kota Sabang,71.40
2010,Perempuan,Aceh,Kota Langsa,70.52
2010,Perempuan,Aceh,Kota Lhokseumawe,72.43
2010,Perempuan,Aceh,Kota Subulussalam,64.36
2010,Perempuan,Sumatera Utara,Nias,70.29
2010,Perempuan,Sumatera Utara,Mandailing Natal,62.28
2010,Perempuan,Sumatera Utara,Tapanuli Selatan,64.16
2010,Perempuan,Sumatera Utara,Tapanuli Tengah,68.24
2010,Perempuan,Sumatera Utara,Tapanuli Utara,68.57
2010,Perempuan,Sumatera Utara,Toba Samosir,70.43
2010,Perempuan,Sumatera Utara,Labuhan Batu,71.01
2010,Perempuan,Sumatera Utara,Asahan,68.67
2010,Perempuan,Sumatera Utara,Simalungun,71.74
2010,Perempuan,Sumatera Utara,Dairi,68.74
2010,Perempuan,Sumatera Utara,Karo,72.16
2010,Perempuan,Sumatera Utara,Deli Serdang,72.62
2010,Perempuan,Sumatera Utara,Langkat,68.67
2010,Perempuan,Sumatera Utara,Nias Selatan,68.63
2010,Perempuan,Sumatera Utara,Humbang Hasundutan,69.24
2010,Perempuan,Sumatera Utara,Pakpak Bharat,66.12
2010,Perempuan,Sumatera Utara,Samosir,71.09
2010,Perempuan,Sumatera Utara,Serdang Bedagai,68.47
2010,Perempuan,Sumatera Utara,Batu Bara,66.84
2010,Perempuan,Sumatera Utara,Padang Lawas Utara,68.11
2010,Perempuan,Sumatera Utara,Padang Lawas,67.64
2010,Perempuan,Sumatera Utara,Labuhan Batu Selatan,69.80
2010,Perempuan,Sumatera Utara,Labuhan Batu Utara,70.01
2010,Perempuan,Sumatera Utara,Nias Utara,67.56
2010,Perempuan,Sumatera Utara,Nias Barat,67.53
2010,Perempuan,Sumatera Utara,Kota Sibolga,68.63
2010,Perempuan,Sumatera Utara,Kota Tanjung Balai,62.67
2010,Perempuan,Sumatera Utara,Kota Pematang Siantar,73.34
2010,Perempuan,Sumatera Utara,Kota Tebing Tinggi,71.66
2010,Perempuan,Sumatera Utara,Kota Medan,73.88
2010,Perempuan,Sumatera Utara,Kota Binjai,73.09
2010,Perempuan,Sumatera Utara,Kota Padangsidimpuan,69.92
2010,Perempuan,Sumatera Utara,Kota Gunungsitoli,66.58
2010,Perempuan,Sumatera Barat,Kepulauan Mentawai,65.26
2010,Perempuan,Sumatera Barat,Pesisir Selatan,71.07
2010,Perempuan,Sumatera Barat,Solok,68.40
2010,Perempuan,Sumatera Barat,Sijunjung,66.45
2010,Perempuan,Sumatera Barat,Tanah Datar,69.70
2010,Perempuan,Sumatera Barat,Padang Pariaman,68.65
2010,Perempuan,Sumatera Barat,Agam,72.48
2010,Perempuan,Sumatera Barat,Lima Puluh Kota,70.86
2010,Perempuan,Sumatera Barat,Pasaman,67.33
2010,Perempuan,Sumatera Barat,Solok Selatan,67.72
2010,Perempuan,Sumatera Barat,Dharmasraya,71.30
2010,Perempuan,Sumatera Barat,Pasaman Barat,68.53
2010,Perempuan,Sumatera Barat,Kota Padang,75.08
2010,Perempuan,Sumatera Barat,Kota Solok,74.18
2010,Perempuan,Sumatera Barat,Kota Sawah Lunto,70.81
2010,Perempuan,Sumatera Barat,Kota Padang Panjang,74.31
2010,Perempuan,Sumatera Barat,Kota Bukittinggi,75.02
2010,Perempuan,Sumatera Barat,Kota Payakumbuh,74.32
2010,Perempuan,Sumatera Barat,Kota Pariaman,71.23
2010,Perempuan,Riau,Kuantan Singingi,69.39
2010,Perempuan,Riau,Indragiri Hulu,71.39
2010,Perempuan,Riau,Indragiri Hilir,68.08
2010,Perempuan,Riau,Pelalawan,71.33
2010,Perempuan,Riau,Siak,72.19
2010,Perempuan,Riau,Kampar,71.46
2010,Perempuan,Riau,Rokan Hulu,70.18
2010,Perempuan,Riau,Bengkalis,72.21
2010,Perempuan,Riau,Rokan Hilir,70.84
2010,Perempuan,Riau,Kepulauan Meranti,68.23
2010,Perempuan,Riau,Kota Pekanbaru,73.32
2010,Perempuan,Riau,Kota Dumai,71.81
2010,Perempuan,Jambi,Kerinci,70.61
2010,Perempuan,Jambi,Merangin,72.76
2010,Perempuan,Jambi,Sarolangun,70.47
2010,Perempuan,Jambi,Batang Hari,71.39
2010,Perempuan,Jambi,Muaro Jambi,72.49
2010,Perempuan,Jambi,Tanjung Jabung Timur,66.55
2010,Perempuan,Jambi,Tanjung Jabung Barat,69.27
2010,Perempuan,Jambi,Tebo,71.50
2010,Perempuan,Jambi,Bungo,68.43
2010,Perempuan,Jambi,Kota Jambi,74.17
2010,Perempuan,Jambi,Kota Sungai Penuh,73.25
2010,Perempuan,Sumatera Selatan,Ogan Komering Ulu,69.40
2010,Perempuan,Sumatera Selatan,Ogan Komering Ilir,69.80
2010,Perempuan,Sumatera Selatan,Muara Enim,69.53
2010,Perempuan,Sumatera Selatan,Lahat,65.71
2010,Perempuan,Sumatera Selatan,Musi Rawas,68.63
2010,Perempuan,Sumatera Selatan,Musi Banyuasin,69.83
2010,Perempuan,Sumatera Selatan,Banyu Asin,70.03
2010,Perempuan,Sumatera Selatan,Ogan Komering Ulu Selatan,67.50
2010,Perempuan,Sumatera Selatan,Ogan Komering Ulu Timur,69.51
2010,Perempuan,Sumatera Selatan,Ogan Ilir,66.02
2010,Perempuan,Sumatera Selatan,Empat Lawang,65.64
2010,Perempuan,Sumatera Selatan,Penukal Abab Lematang Ilir,66.22
2010,Perempuan,Sumatera Selatan,Musi Rawas Utara,69.28
2010,Perempuan,Sumatera Selatan,Kota Palembang,71.65
2010,Perempuan,Sumatera Selatan,Kota Prabumulih,71.25
2010,Perempuan,Sumatera Selatan,Kota Pagar Alam,67.09
2010,Perempuan,Sumatera Selatan,Kota Lubuklinggau,70.32
2010,Perempuan,Bengkulu,Bengkulu Selatan,68.79
2010,Perempuan,Bengkulu,Rejang Lebong,69.05
2010,Perempuan,Bengkulu,Bengkulu Utara,69.14
2010,Perempuan,Bengkulu,Kaur,67.18
2010,Perempuan,Bengkulu,Seluma,68.15
2010,Perempuan,Bengkulu,Mukomuko,67.40
2010,Perempuan,Bengkulu,Lebong,63.68
2010,Perempuan,Bengkulu,Kepahiang,68.35
2010,Perempuan,Bengkulu,Bengkulu Tengah,69.43
2010,Perempuan,Bengkulu,Kota Bengkulu,71.20
2010,Perempuan,Lampung,Lampung Barat,67.14
2010,Perempuan,Lampung,Tanggamus,68.28
2010,Perempuan,Lampung,Lampung Selatan,69.41
2010,Perempuan,Lampung,Lampung Timur,70.66
2010,Perempuan,Lampung,Lampung Tengah,70.21
2010,Perempuan,Lampung,Lampung Utara,69.17
2010,Perempuan,Lampung,Way Kanan,69.50
2010,Perempuan,Lampung,Tulangbawang,70.35
2010,Perempuan,Lampung,Pesawaran,68.58
2010,Perempuan,Lampung,Pringsewu,67.93
2010,Perempuan,Lampung,Mesuji,69.89
2010,Perempuan,Lampung,Tulang Bawang Barat,67.71
2010,Perempuan,Lampung,Pesisir Barat,65.79
2010,Perempuan,Lampung,Kota Bandar Lampung,72.11
2010,Perempuan,Lampung,Kota Metro,72.49
2010,Perempuan,Kep. Bangka Belitung,Bangka,72.15
2010,Perempuan,Kep. Bangka Belitung,Belitung,71.90
2010,Perempuan,Kep. Bangka Belitung,Bangka Barat,71.09
2010,Perempuan,Kep. Bangka Belitung,Bangka Tengah,71.61
2010,Perempuan,Kep. Bangka Belitung,Bangka Selatan,67.99
2010,Perempuan,Kep. Bangka Belitung,Belitung Timur,72.76
2010,Perempuan,Kep. Bangka Belitung,Kota Pangkal Pinang,74.08
2010,Perempuan,Kepulauan Riau,Karimun,69.99
2010,Perempuan,Kepulauan Riau,Bintan,71.23
2010,Perempuan,Kepulauan Riau,Natuna,63.58
2010,Perempuan,Kepulauan Riau,Lingga,57.97
2010,Perempuan,Kepulauan Riau,Kepulauan Anambas,66.95
2010,Perempuan,Kepulauan Riau,Kota Batam,74.43
2010,Perempuan,Kepulauan Riau,Kota Tanjung Pinang,73.04
2010,Perempuan,DKI Jakarta,Kep. Seribu,68.55
2010,Perempuan,DKI Jakarta,Kota Jakarta Selatan,75.61
2010,Perempuan,DKI Jakarta,Kota Jakarta Timur,75.79
2010,Perempuan,DKI Jakarta,Kota Jakarta Pusat,75.28
2010,Perempuan,DKI Jakarta,Kota Jakarta Barat,75.08
2010,Perempuan,DKI Jakarta,Kota Jakarta Utara,74.59
2010,Perempuan,Jawa Barat,Bogor,72.21
2010,Perempuan,Jawa Barat,Sukabumi,71.32
2010,Perempuan,Jawa Barat,Cianjur,70.61
2010,Perempuan,Jawa Barat,Bandung,74.84
2010,Perempuan,Jawa Barat,Garut,72.21
2010,Perempuan,Jawa Barat,Tasikmalaya,69.36
2010,Perempuan,Jawa Barat,Ciamis,71.85
2010,Perempuan,Jawa Barat,Kuningan,73.94
2010,Perempuan,Jawa Barat,Cirebon,72.98
2010,Perempuan,Jawa Barat,Majalengka,70.05
2010,Perempuan,Jawa Barat,Sumedang,73.57
2010,Perempuan,Jawa Barat,Indramayu,71.86
2010,Perempuan,Jawa Barat,Subang,72.92
2010,Perempuan,Jawa Barat,Purwakarta,71.74
2010,Perempuan,Jawa Barat,Karawang,73.24
2010,Perempuan,Jawa Barat,Bekasi,74.85
2010,Perempuan,Jawa Barat,Bandung Barat,73.39
2010,Perempuan,Jawa Barat,Pangandaran,65.74
2010,Perempuan,Jawa Barat,Kota Bogor,74.45
2010,Perempuan,Jawa Barat,Kota Sukabumi,73.54
2010,Perempuan,Jawa Barat,Kota Bandung,75.64
2010,Perempuan,Jawa Barat,Kota Cirebon,73.51
2010,Perempuan,Jawa Barat,Kota Bekasi,76.05
2010,Perempuan,Jawa Barat,Kota Depok,75.77
2010,Perempuan,Jawa Barat,Kota Cimahi,75.46
2010,Perempuan,Jawa Barat,Kota Tasikmalaya,72.61
2010,Perempuan,Jawa Barat,Kota Banjar,71.79
2010,Perempuan,Jawa Tengah,Cilacap,74.30
2010,Perempuan,Jawa Tengah,Banyumas,74.53
2010,Perempuan,Jawa Tengah,Purbalingga,74.42
2010,Perempuan,Jawa Tengah,Banjarnegara,74.95
2010,Perempuan,Jawa Tengah,Kebumen,74.09
2010,Perempuan,Jawa Tengah,Purworejo,75.32
2010,Perempuan,Jawa Tengah,Wonosobo,72.19
2010,Perempuan,Jawa Tengah,Magelang,74.86
2010,Perempuan,Jawa Tengah,Boyolali,77.31
2010,Perempuan,Jawa Tengah,Klaten,78.29
2010,Perempuan,Jawa Tengah,Sukoharjo,79.31
2010,Perempuan,Jawa Tengah,Wonogiri,77.48
2010,Perempuan,Jawa Tengah,Karanganyar,78.53
2010,Perempuan,Jawa Tengah,Sragen,76.95
2010,Perempuan,Jawa Tengah,Grobogan,75.67
2010,Perempuan,Jawa Tengah,Blora,75.38
2010,Perempuan,Jawa Tengah,Rembang,75.85
2010,Perempuan,Jawa Tengah,Pati,77.12
2010,Perempuan,Jawa Tengah,Kudus,78.24
2010,Perempuan,Jawa Tengah,Jepara,77.48
2010,Perempuan,Jawa Tengah,Demak,76.95
2010,Perempuan,Jawa Tengah,Semarang,77.30
2010,Perempuan,Jawa Tengah,Temanggung,77.07
2010,Perempuan,Jawa Tengah,Kendal,75.80
2010,Perempuan,Jawa Tengah,Batang,76.11
2010,Perempuan,Jawa Tengah,Pekalongan,74.95
2010,Perempuan,Jawa Tengah,Pemalang,74.11
2010,Perempuan,Jawa Tengah,Tegal,72.14
2010,Perempuan,Jawa Tengah,Brebes,69.06
2010,Perempuan,Jawa Tengah,Kota Magelang,78.30
2010,Perempuan,Jawa Tengah,Kota Surakarta,78.78
2010,Perempuan,Jawa Tengah,Kota Salatiga,78.40
2010,Perempuan,Jawa Tengah,Kota Semarang,79.09
2010,Perempuan,Jawa Tengah,Kota Pekalongan,75.79
2010,Perempuan,Jawa Tengah,Kota Tegal,75.70
2010,Perempuan,DI Yogyakarta,Kulon Progo,76.79
2010,Perempuan,DI Yogyakarta,Bantul,75.05
2010,Perempuan,DI Yogyakarta,Gunung Kidul,75.26
2010,Perempuan,DI Yogyakarta,Sleman,76.36
2010,Perempuan,DI Yogyakarta,Kota Yogyakarta,75.92
2010,Perempuan,Jawa Timur,Pacitan,71.68
2010,Perempuan,Jawa Timur,Ponorogo,72.90
2010,Perempuan,Jawa Timur,Trenggalek,73.62
2010,Perempuan,Jawa Timur,Tulungagung,74.03
2010,Perempuan,Jawa Timur,Blitar,73.61
2010,Perempuan,Jawa Timur,Kediri,73.16
2010,Perempuan,Jawa Timur,Malang,72.91
2010,Perempuan,Jawa Timur,Lumajang,69.95
2010,Perempuan,Jawa Timur,Jember,68.65
2010,Perempuan,Jawa Timur,Banyuwangi,70.86
2010,Perempuan,Jawa Timur,Bondowoso,66.11
2010,Perempuan,Jawa Timur,Situbondo,68.93
2010,Perempuan,Jawa Timur,Probolinggo,66.53
2010,Perempuan,Jawa Timur,Pasuruan,70.90
2010,Perempuan,Jawa Timur,Sidoarjo,74.74
2010,Perempuan,Jawa Timur,Mojokerto,72.93
2010,Perempuan,Jawa Timur,Jombang,72.46
2010,Perempuan,Jawa Timur,Nganjuk,71.88
2010,Perempuan,Jawa Timur,Madiun,70.63
2010,Perempuan,Jawa Timur,Magetan,72.91
2010,Perempuan,Jawa Timur,Ngawi,72.28
2010,Perempuan,Jawa Timur,Bojonegoro,71.05
2010,Perempuan,Jawa Timur,Tuban,71.26
2010,Perempuan,Jawa Timur,Lamongan,72.45
2010,Perempuan,Jawa Timur,Gresik,73.45
2010,Perempuan,Jawa Timur,Bangkalan,70.71
2010,Perempuan,Jawa Timur,Sampang,68.57
2010,Perempuan,Jawa Timur,Pamekasan,67.58
2010,Perempuan,Jawa Timur,Sumenep,70.97
2010,Perempuan,Jawa Timur,Kota Kediri,74.76
2010,Perempuan,Jawa Timur,Kota Blitar,73.89
2010,Perempuan,Jawa Timur,Kota Malang,73.46
2010,Perempuan,Jawa Timur,Kota Probolinggo,70.59
2010,Perempuan,Jawa Timur,Kota Pasuruan,71.67
2010,Perempuan,Jawa Timur,Kota Mojokerto,73.57
2010,Perempuan,Jawa Timur,Kota Madiun,73.52
2010,Perempuan,Jawa Timur,Kota Surabaya,75.08
2010,Perempuan,Jawa Timur,Kota Batu,73.24
2010,Perempuan,Banten,Pandeglang,64.02
2010,Perempuan,Banten,Lebak,67.31
2010,Perempuan,Banten,Tangerang,70.66
2010,Perempuan,Banten,Serang,64.33
2010,Perempuan,Banten,Kota Tangerang,72.98
2010,Perempuan,Banten,Kota Cilegon,67.54
2010,Perempuan,Banten,Kota Serang,69.05
2010,Perempuan,Banten,Kota Tangerang Selatan,68.48
2010,Perempuan,Bali,Jembrana,72.61
2010,Perempuan,Bali,Tabanan,73.90
2010,Perempuan,Bali,Badung,75.69
2010,Perempuan,Bali,Gianyar,74.19
2010,Perempuan,Bali,Klungkung,71.10
2010,Perempuan,Bali,Bangli,70.62
2010,Perempuan,Bali,Karangasem,70.38
2010,Perempuan,Bali,Buleleng,71.91
2010,Perempuan,Bali,Kota Denpasar,75.16
2010,Perempuan,Nusa Tenggara Barat,Lombok Barat,65.21
2010,Perempuan,Nusa Tenggara Barat,Lombok Tengah,65.24
2010,Perempuan,Nusa Tenggara Barat,Lombok Timur,64.72
2010,Perempuan,Nusa Tenggara Barat,Sumbawa,66.48
2010,Perempuan,Nusa Tenggara Barat,Dompu,65.84
2010,Perempuan,Nusa Tenggara Barat,Bima,65.35
2010,Perempuan,Nusa Tenggara Barat,Sumbawa Barat,66.62
2010,Perempuan,Nusa Tenggara Barat,Lombok Utara,65.95
2010,Perempuan,Nusa Tenggara Barat,Kota Mataram,71.03
2010,Perempuan,Nusa Tenggara Barat,Kota Bima,69.86
2010,Perempuan,Nusa Tenggara Timur,Sumba Barat,67.71
2010,Perempuan,Nusa Tenggara Timur,Sumba Timur,65.06
2010,Perempuan,Nusa Tenggara Timur,Kupang,64.17
2010,Perempuan,Nusa Tenggara Timur,Timor Tengah Selatan,67.11
2010,Perempuan,Nusa Tenggara Timur,Timor Tengah Utara,67.69
2010,Perempuan,Nusa Tenggara Timur,Belu,63.76
2010,Perempuan,Nusa Tenggara Timur,Alor,61.30
2010,Perempuan,Nusa Tenggara Timur,Lembata,66.81
2010,Perempuan,Nusa Tenggara Timur,Flores Timur,65.65
2010,Perempuan,Nusa Tenggara Timur,Sikka,67.40
2010,Perempuan,Nusa Tenggara Timur,Ende,65.87
2010,Perempuan,Nusa Tenggara Timur,Ngada,69.04
2010,Perempuan,Nusa Tenggara Timur,Manggarai,66.37
2010,Perempuan,Nusa Tenggara Timur,Rote Ndao,63.27
2010,Perempuan,Nusa Tenggara Timur,Manggarai Barat,67.35
2010,Perempuan,Nusa Tenggara Timur,Sumba Tengah,69.22
2010,Perempuan,Nusa Tenggara Timur,Sumba Barat Daya,68.73
2010,Perempuan,Nusa Tenggara Timur,Nagekeo,67.81
2010,Perempuan,Nusa Tenggara Timur,Manggarai Timur,69.03
2010,Perempuan,Nusa Tenggara Timur,Sabu Raijua,58.52
2010,Perempuan,Nusa Tenggara Timur,Malaka,65.68
2010,Perempuan,Nusa Tenggara Timur,Kota Kupang,69.63
2010,Perempuan,Kalimantan Barat,Sambas,69.19
2010,Perempuan,Kalimantan Barat,Bengkayang,74.79
2010,Perempuan,Kalimantan Barat,Landak,73.83
2010,Perempuan,Kalimantan Barat,Mempawah,72.04
2010,Perempuan,Kalimantan Barat,Sanggau,72.06
2010,Perempuan,Kalimantan Barat,Ketapang,72.35
2010,Perempuan,Kalimantan Barat,Sintang,72.78
2010,Perempuan,Kalimantan Barat,Kapuas Hulu,73.79
2010,Perempuan,Kalimantan Barat,Sekadau,72.55
2010,Perempuan,Kalimantan Barat,Melawi,74.25
2010,Perempuan,Kalimantan Barat,Kayong Utara,68.82
2010,Perempuan,Kalimantan Barat,Kubu Raya,71.44
2010,Perempuan,Kalimantan Barat,Kota Pontianak,73.85
2010,Perempuan,Kalimantan Barat,Kota Singkawang,72.68
2010,Perempuan,Kalimantan Tengah,Kotawaringin Barat,71.28
2010,Perempuan,Kalimantan Tengah,Kotawaringin Timur,70.91
2010,Perempuan,Kalimantan Tengah,Kapuas,69.78
2010,Perempuan,Kalimantan Tengah,Barito Selatan,67.53
2010,Perempuan,Kalimantan Tengah,Barito Utara,72.42
2010,Perempuan,Kalimantan Tengah,Sukamara,72.71
2010,Perempuan,Kalimantan Tengah,Lamandau,70.57
2010,Perempuan,Kalimantan Tengah,Seruyan,70.07
2010,Perempuan,Kalimantan Tengah,Katingan,66.42
2010,Perempuan,Kalimantan Tengah,Pulang Pisau,68.91
2010,Perempuan,Kalimantan Tengah,Gunung Mas,71.08
2010,Perempuan,Kalimantan Tengah,Barito Timur,68.87
2010,Perempuan,Kalimantan Tengah,Murung Raya,70.60
2010,Perempuan,Kalimantan Tengah,Kota Palangka Raya,74.49
2010,Perempuan,Kalimantan Selatan,Tanah Laut,69.81
2010,Perempuan,Kalimantan Selatan,Kota Baru,69.80
2010,Perempuan,Kalimantan Selatan,Banjar,66.73
2010,Perempuan,Kalimantan Selatan,Barito Kuala,65.75
2010,Perempuan,Kalimantan Selatan,Tapin,70.59
2010,Perempuan,Kalimantan Selatan,Hulu Sungai Selatan,64.70
2010,Perempuan,Kalimantan Selatan,Hulu Sungai Tengah,65.44
2010,Perempuan,Kalimantan Selatan,Hulu Sungai Utara,63.06
2010,Perempuan,Kalimantan Selatan,Tabalong,71.06
2010,Perempuan,Kalimantan Selatan,Tanah Bumbu,70.41
2010,Perempuan,Kalimantan Selatan,Balangan,68.18
2010,Perempuan,Kalimantan Selatan,Kota Banjarmasin,71.64
2010,Perempuan,Kalimantan Selatan,Kota Banjar Baru,72.94
2010,Perempuan,Kalimantan Timur,Paser,73.68
2010,Perempuan,Kalimantan Timur,Kutai Barat,73.62
2010,Perempuan,Kalimantan Timur,Kutai Kartanegara,73.28
2010,Perempuan,Kalimantan Timur,Kutai Timur,73.96
2010,Perempuan,Kalimantan Timur,Berau,72.85
2010,Perempuan,Kalimantan Timur,Penajam Paser Utara,72.14
2010,Perempuan,Kalimantan Timur,Mahakam Ulu,68.41
2010,Perempuan,Kalimantan Timur,Kota Balikpapan,75.81
2010,Perempuan,Kalimantan Timur,Kota Samarinda,75.39
2010,Perempuan,Kalimantan Timur,Kota Bontang,75.53
2010,Perempuan,Kalimantan Utara,Malinau,70.44
2010,Perempuan,Kalimantan Utara,Bulungan,71.52
2010,Perempuan,Kalimantan Utara,Tana Tidung,70.14
2010,Perempuan,Kalimantan Utara,Nunukan,70.84
2010,Perempuan,Kalimantan Utara,Kota Tarakan,73.00
2010,Perempuan,Sulawesi Utara,Bolaang Mongondow,69.79
2010,Perempuan,Sulawesi Utara,Minahasa,71.95
2010,Perempuan,Sulawesi Utara,Kepulauan Sangihe,70.60
2010,Perempuan,Sulawesi Utara,Kepulauan Talaud,70.83
2010,Perempuan,Sulawesi Utara,Minahasa Selatan,70.59
2010,Perempuan,Sulawesi Utara,Minahasa Utara,72.51
2010,Perempuan,Sulawesi Utara,Bolaang Mongondow Utara,68.32
2010,Perempuan,Sulawesi Utara,Siau Tagulandang Biaro,70.82
2010,Perempuan,Sulawesi Utara,Minahasa Tenggara,71.09
2010,Perempuan,Sulawesi Utara,Bolaang Mongondow Selatan,65.58
2010,Perempuan,Sulawesi Utara,Bolaang Mongondow Timur,68.78
2010,Perempuan,Sulawesi Utara,Kota Manado,73.03
2010,Perempuan,Sulawesi Utara,Kota Bitung,72.12
2010,Perempuan,Sulawesi Utara,Kota Tomohon,72.27
2010,Perempuan,Sulawesi Utara,Kota Kotamobagu,71.52
2010,Perempuan,Sulawesi Tengah,Banggai Kepulauan,65.67
2010,Perempuan,Sulawesi Tengah,Banggai,71.57
2010,Perempuan,Sulawesi Tengah,Morowali,69.87
2010,Perempuan,Sulawesi Tengah,Poso,71.80
2010,Perempuan,Sulawesi Tengah,Donggala,67.35
2010,Perempuan,Sulawesi Tengah,Toli-Toli,65.31
2010,Perempuan,Sulawesi Tengah,Buol,68.33
2010,Perempuan,Sulawesi Tengah,Parigi Moutong,64.88
2010,Perempuan,Sulawesi Tengah,Tojo Una-Una,65.42
2010,Perempuan,Sulawesi Tengah,Sigi,70.39
2010,Perempuan,Sulawesi Tengah,Banggai Laut,67.25
2010,Perempuan,Sulawesi Tengah,Morowali Utara,68.85
2010,Perempuan,Sulawesi Tengah,Kota Palu,71.80
2010,Perempuan,Sulawesi Selatan,Kepulauan Selayar,69.24
2010,Perempuan,Sulawesi Selatan,Bulukumba,67.97
2010,Perempuan,Sulawesi Selatan,Bantaeng,71.28
2010,Perempuan,Sulawesi Selatan,Jeneponto,66.89
2010,Perempuan,Sulawesi Selatan,Takalar,67.57
2010,Perempuan,Sulawesi Selatan,Gowa,71.60
2010,Perempuan,Sulawesi Selatan,Sinjai,67.93
2010,Perempuan,Sulawesi Selatan,Maros,70.28
2010,Perempuan,Sulawesi Selatan,Pangkajene dan Kepulauan,67.00
2010,Perempuan,Sulawesi Selatan,Barru,69.28
2010,Perempuan,Sulawesi Selatan,Bone,67.28
2010,Perempuan,Sulawesi Selatan,Soppeng,69.88
2010,Perempuan,Sulawesi Selatan,Wajo,67.31
2010,Perempuan,Sulawesi Selatan,Sidenreng Rappang,69.81
2010,Perempuan,Sulawesi Selatan,Pinrang,69.69
2010,Perempuan,Sulawesi Selatan,Enrekang,72.01
2010,Perempuan,Sulawesi Selatan,Luwu,70.92
2010,Perempuan,Sulawesi Selatan,Tana Toraja,73.95
