Provinsi,Tahun,Tamu,Hotel,Jumlah
Sulawesi Tenggara,2012,WNA,Non-Bintang,149
Sulawesi Tenggara,2013,WNA,Non-Bintang,5598.06
Sulawesi Tenggara,2014,WNA,Non-Bintang,1238.34
Sulawesi Tenggara,2015,WNA,Non-Bintang,117
Sulawesi Tenggara,2016,WNA,Non-Bintang,367
Sulawesi Tenggara,2017,WNA,Non-Bintang,348.93
Sulawesi Tenggara,2018,WNA,Non-Bintang,1483
Sulawesi Tenggara,2019,WNA,Non-Bintang,1011
Sulawesi Tenggara,2020,WNA,Non-Bintang,535
Sulawesi Tenggara,2021,WNA,Non-Bintang,1909
Sulawesi Tenggara,2003,WNI,Non-Bintang,102342
Sulawesi Tenggara,2004,WNI,Non-Bintang,124066
Sulawesi Tenggara,2005,WNI,Non-Bintang,166236
Sulawesi Tenggara,2006,WNI,Non-Bintang,185509
Sulawesi Tenggara,2007,WNI,Non-Bintang,204008
Sulawesi Tenggara,2008,WNI,Non-Bintang,267394
Sulawesi Tenggara,2009,WNI,Non-Bintang,293364
Sulawesi Tenggara,2010,WNI,Non-Bintang,185933
Sulawesi Tenggara,2011,WNI,Non-Bintang,341187
Sulawesi Tenggara,2012,WNI,Non-Bintang,372025
Sulawesi Tenggara,2013,WNI,Non-Bintang,307351.97
Sulawesi Tenggara,2014,WNI,Non-Bintang,935382.29
Sulawesi Tenggara,2015,WNI,Non-Bintang,158601.6
Sulawesi Tenggara,2016,WNI,Non-Bintang,876042
Sulawesi Tenggara,2017,WNI,Non-Bintang,884367.06
Sulawesi Tenggara,2018,WNI,Non-Bintang,742929
Sulawesi Tenggara,2019,WNI,Non-Bintang,637460.3
Sulawesi Tenggara,2020,WNI,Non-Bintang,201418
Sulawesi Tenggara,2021,WNI,Non-Bintang,554939
Gorontalo,2003,WNA,Berbintang,0
Gorontalo,2004,WNA,Berbintang,0
Gorontalo,2005,WNA,Berbintang,0
Gorontalo,2006,WNA,Berbintang,0.2
Gorontalo,2007,WNA,Berbintang,0.3
Gorontalo,2008,WNA,Berbintang,0.4
Gorontalo,2009,WNA,Berbintang,0.4
Gorontalo,2010,WNA,Berbintang,0.3
Gorontalo,2011,WNA,Berbintang,0.5
Gorontalo,2012,WNA,Berbintang,0.2
Gorontalo,2013,WNA,Berbintang,0.5
Gorontalo,2014,WNA,Berbintang,0.4
Gorontalo,2015,WNA,Berbintang,0.5
Gorontalo,2016,WNA,Berbintang,3.84
Gorontalo,2017,WNA,Berbintang,5.24
Gorontalo,2018,WNA,Berbintang,2.94
Gorontalo,2019,WNA,Berbintang,1.99
Gorontalo,2020,WNA,Berbintang,0.4
Gorontalo,2021,WNA,Berbintang,0.3
Gorontalo,2003,WNI,Berbintang,0
Gorontalo,2004,WNI,Berbintang,0
Gorontalo,2005,WNI,Berbintang,0
Gorontalo,2006,WNI,Berbintang,7
Gorontalo,2007,WNI,Berbintang,10
Gorontalo,2008,WNI,Berbintang,9.1
Gorontalo,2009,WNI,Berbintang,9.9
Gorontalo,2010,WNI,Berbintang,10.6
Gorontalo,2011,WNI,Berbintang,11.3
Gorontalo,2012,WNI,Berbintang,11
Gorontalo,2013,WNI,Berbintang,39.1
Gorontalo,2014,WNI,Berbintang,43.1
Gorontalo,2015,WNI,Berbintang,63.3
Gorontalo,2016,WNI,Berbintang,157.08
Gorontalo,2017,WNI,Berbintang,170.14
Gorontalo,2018,WNI,Berbintang,102.53
Gorontalo,2019,WNI,Berbintang,128.3
Gorontalo,2020,WNI,Berbintang,0.4
Gorontalo,2021,WNI,Berbintang,95.6
Gorontalo,2003,WNA,Non-Bintang,77
Gorontalo,2004,WNA,Non-Bintang,115
Gorontalo,2005,WNA,Non-Bintang,115
Gorontalo,2006,WNA,Non-Bintang,46
Gorontalo,2007,WNA,Non-Bintang,55
Gorontalo,2008,WNA,Non-Bintang,127
Gorontalo,2009,WNA,Non-Bintang,138
Gorontalo,2010,WNA,Non-Bintang,141
Gorontalo,2011,WNA,Non-Bintang,280
Gorontalo,2012,WNA,Non-Bintang,119
Gorontalo,2013,WNA,Non-Bintang,371.56
Gorontalo,2014,WNA,Non-Bintang,55.8
Gorontalo,2015,WNA,Non-Bintang,649
Gorontalo,2016,WNA,Non-Bintang,235
Gorontalo,2017,WNA,Non-Bintang,162
Gorontalo,2018,WNA,Non-Bintang,4535
Gorontalo,2019,WNA,Non-Bintang,1945
Gorontalo,2020,WNA,Non-Bintang,66
Gorontalo,2021,WNA,Non-Bintang,25
Gorontalo,2003,WNI,Non-Bintang,30002
Gorontalo,2004,WNI,Non-Bintang,22087
Gorontalo,2005,WNI,Non-Bintang,16191
Gorontalo,2006,WNI,Non-Bintang,14376
Gorontalo,2007,WNI,Non-Bintang,21451
Gorontalo,2008,WNI,Non-Bintang,28775
Gorontalo,2009,WNI,Non-Bintang,38293
Gorontalo,2010,WNI,Non-Bintang,39419
Gorontalo,2011,WNI,Non-Bintang,133804
Gorontalo,2012,WNI,Non-Bintang,109019
Gorontalo,2013,WNI,Non-Bintang,104392.37
Gorontalo,2014,WNI,Non-Bintang,98110.39
Gorontalo,2015,WNI,Non-Bintang,62517.91
Gorontalo,2016,WNI,Non-Bintang,117492
Gorontalo,2017,WNI,Non-Bintang,128896.09
Gorontalo,2018,WNI,Non-Bintang,148557
Gorontalo,2019,WNI,Non-Bintang,162323.9
Gorontalo,2020,WNI,Non-Bintang,52439
Gorontalo,2021,WNI,Non-Bintang,143630
Sulawesi Barat,2003,WNA,Berbintang,0
Sulawesi Barat,2004,WNA,Berbintang,0
Sulawesi Barat,2005,WNA,Berbintang,0
Sulawesi Barat,2006,WNA,Berbintang,0
Sulawesi Barat,2007,WNA,Berbintang,0
Sulawesi Barat,2008,WNA,Berbintang,0
Sulawesi Barat,2009,WNA,Berbintang,0
Sulawesi Barat,2010,WNA,Berbintang,0
Sulawesi Barat,2011,WNA,Berbintang,0
Sulawesi Barat,2012,WNA,Berbintang,0.1
Sulawesi Barat,2013,WNA,Berbintang,0
Sulawesi Barat,2014,WNA,Berbintang,0
Sulawesi Barat,2015,WNA,Berbintang,0.1
Sulawesi Barat,2016,WNA,Berbintang,0.64
Sulawesi Barat,2017,WNA,Berbintang,0.87
Sulawesi Barat,2018,WNA,Berbintang,0.19
Sulawesi Barat,2019,WNA,Berbintang,0.38
Sulawesi Barat,2020,WNA,Berbintang,0.03
Sulawesi Barat,2021,WNA,Berbintang,0.01
Sulawesi Barat,2003,WNI,Berbintang,0
Sulawesi Barat,2004,WNI,Berbintang,0
Sulawesi Barat,2005,WNI,Berbintang,0
Sulawesi Barat,2006,WNI,Berbintang,0
Sulawesi Barat,2007,WNI,Berbintang,0
Sulawesi Barat,2008,WNI,Berbintang,0
Sulawesi Barat,2009,WNI,Berbintang,0
Sulawesi Barat,2010,WNI,Berbintang,0
Sulawesi Barat,2011,WNI,Berbintang,0
Sulawesi Barat,2012,WNI,Berbintang,26.5
Sulawesi Barat,2013,WNI,Berbintang,50.8
Sulawesi Barat,2014,WNI,Berbintang,62.4
Sulawesi Barat,2015,WNI,Berbintang,71
Sulawesi Barat,2016,WNI,Berbintang,117.8
Sulawesi Barat,2017,WNI,Berbintang,150.61
Sulawesi Barat,2018,WNI,Berbintang,54.04
Sulawesi Barat,2019,WNI,Berbintang,93.22
Sulawesi Barat,2020,WNI,Berbintang,0.03
Sulawesi Barat,2021,WNI,Berbintang,17.13
Sulawesi Barat,2003,WNA,Non-Bintang,0
Sulawesi Barat,2004,WNA,Non-Bintang,0
Sulawesi Barat,2005,WNA,Non-Bintang,0
Sulawesi Barat,2006,WNA,Non-Bintang,40
Sulawesi Barat,2007,WNA,Non-Bintang,68
Sulawesi Barat,2008,WNA,Non-Bintang,39
Sulawesi Barat,2009,WNA,Non-Bintang,66
Sulawesi Barat,2010,WNA,Non-Bintang,62
Sulawesi Barat,2011,WNA,Non-Bintang,107
Sulawesi Barat,2012,WNA,Non-Bintang,62
Sulawesi Barat,2013,WNA,Non-Bintang,110.67
Sulawesi Barat,2014,WNA,Non-Bintang,0
Sulawesi Barat,2015,WNA,Non-Bintang,42.1
Sulawesi Barat,2016,WNA,Non-Bintang,75
Sulawesi Barat,2017,WNA,Non-Bintang,152
Sulawesi Barat,2018,WNA,Non-Bintang,195
Sulawesi Barat,2019,WNA,Non-Bintang,16
Sulawesi Barat,2020,WNA,Non-Bintang,2
Sulawesi Barat,2021,WNA,Non-Bintang,0
Sulawesi Barat,2003,WNI,Non-Bintang,0
Sulawesi Barat,2004,WNI,Non-Bintang,0
Sulawesi Barat,2005,WNI,Non-Bintang,0
Sulawesi Barat,2006,WNI,Non-Bintang,26910
Sulawesi Barat,2007,WNI,Non-Bintang,35788
Sulawesi Barat,2008,WNI,Non-Bintang,37676
Sulawesi Barat,2009,WNI,Non-Bintang,53270
Sulawesi Barat,2010,WNI,Non-Bintang,53020
Sulawesi Barat,2011,WNI,Non-Bintang,48730
Sulawesi Barat,2012,WNI,Non-Bintang,135115
Sulawesi Barat,2013,WNI,Non-Bintang,106835.27
Sulawesi Barat,2014,WNI,Non-Bintang,150625.44
Sulawesi Barat,2015,WNI,Non-Bintang,137663.45
Sulawesi Barat,2016,WNI,Non-Bintang,252212
Sulawesi Barat,2017,WNI,Non-Bintang,267855.03
Sulawesi Barat,2018,WNI,Non-Bintang,158476
Sulawesi Barat,2019,WNI,Non-Bintang,198274.8
Sulawesi Barat,2020,WNI,Non-Bintang,87737
Sulawesi Barat,2021,WNI,Non-Bintang,196100
Maluku,2003,WNA,Berbintang,0.8
Maluku,2004,WNA,Berbintang,2.3
Maluku,2005,WNA,Berbintang,1.5
Maluku,2006,WNA,Berbintang,1.4
Maluku,2007,WNA,Berbintang,2.1
Maluku,2008,WNA,Berbintang,2.4
Maluku,2009,WNA,Berbintang,2.3
Maluku,2010,WNA,Berbintang,2.4
Maluku,2011,WNA,Berbintang,2.5
Maluku,2012,WNA,Berbintang,2.7
Maluku,2013,WNA,Berbintang,4.8
Maluku,2014,WNA,Berbintang,16.5
Maluku,2015,WNA,Berbintang,66.9
Maluku,2016,WNA,Berbintang,6.17
Maluku,2017,WNA,Berbintang,6.45
Maluku,2018,WNA,Berbintang,10.68
Maluku,2019,WNA,Berbintang,7.57
Maluku,2020,WNA,Berbintang,1.09
Maluku,2021,WNA,Berbintang,0.81
Maluku,2003,WNI,Berbintang,26.6
Maluku,2004,WNI,Berbintang,26.2
Maluku,2005,WNI,Berbintang,22.6
Maluku,2006,WNI,Berbintang,27.4
Maluku,2007,WNI,Berbintang,31.5
Maluku,2008,WNI,Berbintang,40.4
Maluku,2009,WNI,Berbintang,48.8
Maluku,2010,WNI,Berbintang,37.1
Maluku,2011,WNI,Berbintang,56.9
Maluku,2012,WNI,Berbintang,76
Maluku,2013,WNI,Berbintang,79.9
Maluku,2014,WNI,Berbintang,280.5
Maluku,2015,WNI,Berbintang,466.7
Maluku,2016,WNI,Berbintang,158.93
Maluku,2017,WNI,Berbintang,113.94
Maluku,2018,WNI,Berbintang,123.29
Maluku,2019,WNI,Berbintang,130.06
Maluku,2020,WNI,Berbintang,1.09
Maluku,2021,WNI,Berbintang,86.29
Maluku,2003,WNA,Non-Bintang,70
Maluku,2004,WNA,Non-Bintang,736
Maluku,2005,WNA,Non-Bintang,1780
Maluku,2006,WNA,Non-Bintang,82
Maluku,2007,WNA,Non-Bintang,694
Maluku,2008,WNA,Non-Bintang,2576
Maluku,2009,WNA,Non-Bintang,1533
Maluku,2010,WNA,Non-Bintang,565
Maluku,2011,WNA,Non-Bintang,303
Maluku,2012,WNA,Non-Bintang,226
Maluku,2013,WNA,Non-Bintang,1460.06
Maluku,2014,WNA,Non-Bintang,2584.33
Maluku,2015,WNA,Non-Bintang,20695.03
Maluku,2016,WNA,Non-Bintang,2515
Maluku,2017,WNA,Non-Bintang,3654.4
Maluku,2018,WNA,Non-Bintang,4126
Maluku,2019,WNA,Non-Bintang,4173
Maluku,2020,WNA,Non-Bintang,764
Maluku,2021,WNA,Non-Bintang,0
Maluku,2003,WNI,Non-Bintang,66418
Maluku,2004,WNI,Non-Bintang,83667
Maluku,2005,WNI,Non-Bintang,85662
Maluku,2006,WNI,Non-Bintang,70001
Maluku,2007,WNI,Non-Bintang,68509
Maluku,2008,WNI,Non-Bintang,86968
Maluku,2009,WNI,Non-Bintang,77790
Maluku,2010,WNI,Non-Bintang,50499
Maluku,2011,WNI,Non-Bintang,112166
Maluku,2012,WNI,Non-Bintang,138666
Maluku,2013,WNI,Non-Bintang,308090.4
Maluku,2014,WNI,Non-Bintang,410112.77
Maluku,2015,WNI,Non-Bintang,278522.65
Maluku,2016,WNI,Non-Bintang,140011
Maluku,2017,WNI,Non-Bintang,242902.11
Maluku,2018,WNI,Non-Bintang,327935
Maluku,2019,WNI,Non-Bintang,416005.9
Maluku,2020,WNI,Non-Bintang,88069
Maluku,2021,WNI,Non-Bintang,366861
Maluku Utara,2003,WNA,Berbintang,0
Maluku Utara,2004,WNA,Berbintang,0
Maluku Utara,2005,WNA,Berbintang,0
Maluku Utara,2006,WNA,Berbintang,0.1
Maluku Utara,2007,WNA,Berbintang,0
Maluku Utara,2008,WNA,Berbintang,0.3
Maluku Utara,2009,WNA,Berbintang,0.1
Maluku Utara,2010,WNA,Berbintang,0.1
Maluku Utara,2011,WNA,Berbintang,0.7
Maluku Utara,2012,WNA,Berbintang,1.1
Maluku Utara,2013,WNA,Berbintang,1.9
Maluku Utara,2014,WNA,Berbintang,0.3
Maluku Utara,2015,WNA,Berbintang,0.3
Maluku Utara,2016,WNA,Berbintang,1.12
Maluku Utara,2017,WNA,Berbintang,0.53
Maluku Utara,2018,WNA,Berbintang,0.63
Maluku Utara,2019,WNA,Berbintang,0.66
Maluku Utara,2020,WNA,Berbintang,0.14
Maluku Utara,2021,WNA,Berbintang,0.13
Maluku Utara,2003,WNI,Berbintang,4.8
Maluku Utara,2004,WNI,Berbintang,4.9
Maluku Utara,2005,WNI,Berbintang,3.8
Maluku Utara,2006,WNI,Berbintang,9.2
Maluku Utara,2007,WNI,Berbintang,8.9
Maluku Utara,2008,WNI,Berbintang,12.6
Maluku Utara,2009,WNI,Berbintang,19.4
Maluku Utara,2010,WNI,Berbintang,23.9
Maluku Utara,2011,WNI,Berbintang,33.3
Maluku Utara,2012,WNI,Berbintang,51.4
Maluku Utara,2013,WNI,Berbintang,98.6
Maluku Utara,2014,WNI,Berbintang,39.1
Maluku Utara,2015,WNI,Berbintang,40.3
Maluku Utara,2016,WNI,Berbintang,68.4
Maluku Utara,2017,WNI,Berbintang,65.42
Maluku Utara,2018,WNI,Berbintang,84.66
Maluku Utara,2019,WNI,Berbintang,93.65
Maluku Utara,2020,WNI,Berbintang,0.14
Maluku Utara,2021,WNI,Berbintang,88.41
Maluku Utara,2003,WNA,Non-Bintang,398
Maluku Utara,2004,WNA,Non-Bintang,158
Maluku Utara,2005,WNA,Non-Bintang,106
Maluku Utara,2006,WNA,Non-Bintang,32
Maluku Utara,2007,WNA,Non-Bintang,23
Maluku Utara,2008,WNA,Non-Bintang,157
Maluku Utara,2009,WNA,Non-Bintang,58
Maluku Utara,2010,WNA,Non-Bintang,51
Maluku Utara,2011,WNA,Non-Bintang,3
Maluku Utara,2012,WNA,Non-Bintang,594
Maluku Utara,2013,WNA,Non-Bintang,1631.92
Maluku Utara,2014,WNA,Non-Bintang,446.94
Maluku Utara,2015,WNA,Non-Bintang,386.18
Maluku Utara,2016,WNA,Non-Bintang,1107
Maluku Utara,2017,WNA,Non-Bintang,794.72
Maluku Utara,2018,WNA,Non-Bintang,1777
Maluku Utara,2019,WNA,Non-Bintang,516
Maluku Utara,2020,WNA,Non-Bintang,386
Maluku Utara,2021,WNA,Non-Bintang,43
Maluku Utara,2003,WNI,Non-Bintang,19601
Maluku Utara,2004,WNI,Non-Bintang,32698
Maluku Utara,2005,WNI,Non-Bintang,31075
Maluku Utara,2006,WNI,Non-Bintang,40366
Maluku Utara,2007,WNI,Non-Bintang,34914
Maluku Utara,2008,WNI,Non-Bintang,94650
Maluku Utara,2009,WNI,Non-Bintang,64654
Maluku Utara,2010,WNI,Non-Bintang,60580
Maluku Utara,2011,WNI,Non-Bintang,126803
Maluku Utara,2012,WNI,Non-Bintang,136256
Maluku Utara,2013,WNI,Non-Bintang,222436.4
Maluku Utara,2014,WNI,Non-Bintang,235986.81
Maluku Utara,2015,WNI,Non-Bintang,132002.55
Maluku Utara,2016,WNI,Non-Bintang,350442
Maluku Utara,2017,WNI,Non-Bintang,386888.53
Maluku Utara,2018,WNI,Non-Bintang,363071
Maluku Utara,2019,WNI,Non-Bintang,308029.4
Maluku Utara,2020,WNI,Non-Bintang,108127
Maluku Utara,2021,WNI,Non-Bintang,224058
Papua Barat,2003,WNA,Berbintang,0
Papua Barat,2004,WNA,Berbintang,0
Papua Barat,2005,WNA,Berbintang,0
Papua Barat,2006,WNA,Berbintang,1.1
Papua Barat,2007,WNA,Berbintang,0.2
Papua Barat,2008,WNA,Berbintang,2
Papua Barat,2009,WNA,Berbintang,1.7
Papua Barat,2010,WNA,Berbintang,2.2
Papua Barat,2011,WNA,Berbintang,3.2
Papua Barat,2012,WNA,Berbintang,1.6
Papua Barat,2013,WNA,Berbintang,1.9
Papua Barat,2014,WNA,Berbintang,2.7
Papua Barat,2015,WNA,Berbintang,4.8
Papua Barat,2016,WNA,Berbintang,4.58
Papua Barat,2017,WNA,Berbintang,7.38
Papua Barat,2018,WNA,Berbintang,12.6
Papua Barat,2019,WNA,Berbintang,19.25
Papua Barat,2020,WNA,Berbintang,4.63
Papua Barat,2021,WNA,Berbintang,0.97
Papua Barat,2003,WNI,Berbintang,0
Papua Barat,2004,WNI,Berbintang,0
Papua Barat,2005,WNI,Berbintang,0
Papua Barat,2006,WNI,Berbintang,11.9
Papua Barat,2007,WNI,Berbintang,12
Papua Barat,2008,WNI,Berbintang,38.6
Papua Barat,2009,WNI,Berbintang,34.1
Papua Barat,2010,WNI,Berbintang,34.4
Papua Barat,2011,WNI,Berbintang,60.9
Papua Barat,2012,WNI,Berbintang,77.7
Papua Barat,2013,WNI,Berbintang,86.5
Papua Barat,2014,WNI,Berbintang,79.8
Papua Barat,2015,WNI,Berbintang,81.4
Papua Barat,2016,WNI,Berbintang,167.37
Papua Barat,2017,WNI,Berbintang,180.7
Papua Barat,2018,WNI,Berbintang,165.98
Papua Barat,2019,WNI,Berbintang,243.8
Papua Barat,2020,WNI,Berbintang,4.63
Papua Barat,2021,WNI,Berbintang,194.34
Papua Barat,2003,WNA,Non-Bintang,0
Papua Barat,2004,WNA,Non-Bintang,0
Papua Barat,2005,WNA,Non-Bintang,0
Papua Barat,2006,WNA,Non-Bintang,6066
Papua Barat,2007,WNA,Non-Bintang,230
Papua Barat,2008,WNA,Non-Bintang,404
Papua Barat,2009,WNA,Non-Bintang,97
Papua Barat,2010,WNA,Non-Bintang,929
Papua Barat,2011,WNA,Non-Bintang,1464
Papua Barat,2012,WNA,Non-Bintang,374
Papua Barat,2013,WNA,Non-Bintang,1195.44
Papua Barat,2014,WNA,Non-Bintang,356.06
Papua Barat,2015,WNA,Non-Bintang,934.45
Papua Barat,2016,WNA,Non-Bintang,1932
Papua Barat,2017,WNA,Non-Bintang,2135.03
Papua Barat,2018,WNA,Non-Bintang,1066
Papua Barat,2019,WNA,Non-Bintang,1772
Papua Barat,2020,WNA,Non-Bintang,1461
Papua Barat,2021,WNA,Non-Bintang,1006
Papua Barat,2003,WNI,Non-Bintang,0
Papua Barat,2004,WNI,Non-Bintang,0
Papua Barat,2005,WNI,Non-Bintang,0
Papua Barat,2006,WNI,Non-Bintang,66173
Papua Barat,2007,WNI,Non-Bintang,47427
Papua Barat,2008,WNI,Non-Bintang,51055
Papua Barat,2009,WNI,Non-Bintang,18118
Papua Barat,2010,WNI,Non-Bintang,30709
Papua Barat,2011,WNI,Non-Bintang,73059
Papua Barat,2012,WNI,Non-Bintang,85749
Papua Barat,2013,WNI,Non-Bintang,73274.65
Papua Barat,2014,WNI,Non-Bintang,160678.8
Papua Barat,2015,WNI,Non-Bintang,85286.32
Papua Barat,2016,WNI,Non-Bintang,238025
Papua Barat,2017,WNI,Non-Bintang,266919.28
Papua Barat,2018,WNI,Non-Bintang,295360
Papua Barat,2019,WNI,Non-Bintang,237191
Papua Barat,2020,WNI,Non-Bintang,72184
Papua Barat,2021,WNI,Non-Bintang,162052
Papua,2003,WNA,Berbintang,8
Papua,2004,WNA,Berbintang,10.8
Papua,2005,WNA,Berbintang,5.9
Papua,2006,WNA,Berbintang,3.2
Papua,2007,WNA,Berbintang,2.4
Papua,2008,WNA,Berbintang,2.8
Papua,2009,WNA,Berbintang,6.6
Papua,2010,WNA,Berbintang,5.5
Papua,2011,WNA,Berbintang,3.1
Papua,2012,WNA,Berbintang,11.3
Papua,2013,WNA,Berbintang,64.9
Papua,2014,WNA,Berbintang,14.2
Papua,2015,WNA,Berbintang,17.9
Papua,2016,WNA,Berbintang,12.87
Papua,2017,WNA,Berbintang,10.89
Papua,2018,WNA,Berbintang,11.16
Papua,2019,WNA,Berbintang,12.58
Papua,2020,WNA,Berbintang,3.89
Papua,2021,WNA,Berbintang,0.15
Papua,2003,WNI,Berbintang,36.9
Papua,2004,WNI,Berbintang,56.9
Papua,2005,WNI,Berbintang,48.1
Papua,2006,WNI,Berbintang,52.3
Papua,2007,WNI,Berbintang,52.1
Papua,2008,WNI,Berbintang,54.6
Papua,2009,WNI,Berbintang,64.9
Papua,2010,WNI,Berbintang,65.4
Papua,2011,WNI,Berbintang,93.6
Papua,2012,WNI,Berbintang,96.9
Papua,2013,WNI,Berbintang,327.9
Papua,2014,WNI,Berbintang,348.2
Papua,2015,WNI,Berbintang,249.4
Papua,2016,WNI,Berbintang,416.08
Papua,2017,WNI,Berbintang,493.41
Papua,2018,WNI,Berbintang,360.68
Papua,2019,WNI,Berbintang,449.56
Papua,2020,WNI,Berbintang,3.89
Papua,2021,WNI,Berbintang,235.9
Papua,2003,WNA,Non-Bintang,2930
Papua,2004,WNA,Non-Bintang,4337
Papua,2005,WNA,Non-Bintang,4874
Papua,2006,WNA,Non-Bintang,3825
Papua,2007,WNA,Non-Bintang,3891
Papua,2008,WNA,Non-Bintang,2010
Papua,2009,WNA,Non-Bintang,2506
Papua,2010,WNA,Non-Bintang,3114
Papua,2011,WNA,Non-Bintang,8187
Papua,2012,WNA,Non-Bintang,2969
Papua,2013,WNA,Non-Bintang,5835.19
Papua,2014,WNA,Non-Bintang,5936.93
Papua,2015,WNA,Non-Bintang,3310.18
Papua,2016,WNA,Non-Bintang,2955
Papua,2017,WNA,Non-Bintang,3927.26
Papua,2018,WNA,Non-Bintang,2154
Papua,2019,WNA,Non-Bintang,2557
Papua,2020,WNA,Non-Bintang,883
Papua,2021,WNA,Non-Bintang,111
Papua,2003,WNI,Non-Bintang,83714
Papua,2004,WNI,Non-Bintang,158143
Papua,2005,WNI,Non-Bintang,205511
Papua,2006,WNI,Non-Bintang,112654
Papua,2007,WNI,Non-Bintang,166167
Papua,2008,WNI,Non-Bintang,117563
Papua,2009,WNI,Non-Bintang,188209
Papua,2010,WNI,Non-Bintang,206755
Papua,2011,WNI,Non-Bintang,254402
Papua,2012,WNI,Non-Bintang,253594
Papua,2013,WNI,Non-Bintang,504590.32
Papua,2014,WNI,Non-Bintang,510590.29
Papua,2015,WNI,Non-Bintang,276102.89
Papua,2016,WNI,Non-Bintang,468673
Papua,2017,WNI,Non-Bintang,543633.97
Papua,2018,WNI,Non-Bintang,670251
Papua,2019,WNI,Non-Bintang,448181
Papua,2020,WNI,Non-Bintang,149270
Papua,2021,WNI,Non-Bintang,319449
Indonesia,2003,WNA,Berbintang,2955.5
Indonesia,2004,WNA,Berbintang,3527.6
Indonesia,2005,WNA,Berbintang,3584
Indonesia,2006,WNA,Berbintang,3430.2
Indonesia,2007,WNA,Berbintang,3862.6
Indonesia,2008,WNA,Berbintang,4143.5
Indonesia,2009,WNA,Berbintang,4640.7
Indonesia,2010,WNA,Berbintang,5175.5
Indonesia,2011,WNA,Berbintang,5313.4
Indonesia,2012,WNA,Berbintang,5854.4
Indonesia,2013,WNA,Berbintang,9500.7
Indonesia,2014,WNA,Berbintang,10184.7
Indonesia,2015,WNA,Berbintang,10869.7
Indonesia,2016,WNA,Berbintang,11466.72
Indonesia,2017,WNA,Berbintang,12414.94
Indonesia,2018,WNA,Berbintang,16700.19
Indonesia,2019,WNA,Berbintang,11307.43
Indonesia,2020,WNA,Berbintang,2247.53
Indonesia,2021,WNA,Berbintang,649.13
Indonesia,2003,WNI,Berbintang,10581.9
Indonesia,2004,WNI,Berbintang,11682.2
Indonesia,2005,WNI,Berbintang,11610.3
Indonesia,2006,WNI,Berbintang,11659.3
Indonesia,2007,WNI,Berbintang,13113.2
Indonesia,2008,WNI,Berbintang,14358.5
Indonesia,2009,WNI,Berbintang,17212.7
Indonesia,2010,WNI,Berbintang,18560.2
Indonesia,2011,WNI,Berbintang,22672.4
Indonesia,2012,WNI,Berbintang,24802.9
Indonesia,2013,WNI,Berbintang,38167.9
Indonesia,2014,WNI,Berbintang,41396.3
Indonesia,2015,WNI,Berbintang,46223.7
Indonesia,2016,WNI,Berbintang,63227.57
Indonesia,2017,WNI,Berbintang,70380.7
Indonesia,2018,WNI,Berbintang,73097.06
Indonesia,2019,WNI,Berbintang,74066.92
Indonesia,2020,WNI,Berbintang,2247.53
Indonesia,2021,WNI,Berbintang,46509.61
Indonesia,2003,WNA,Non-Bintang,1147380
Indonesia,2004,WNA,Non-Bintang,1061359
Indonesia,2005,WNA,Non-Bintang,1030853
Indonesia,2006,WNA,Non-Bintang,885741
Indonesia,2007,WNA,Non-Bintang,1146359
Indonesia,2008,WNA,Non-Bintang,1327029
Indonesia,2009,WNA,Non-Bintang,1224360
Indonesia,2010,WNA,Non-Bintang,1736908
Indonesia,2011,WNA,Non-Bintang,2352366
Indonesia,2012,WNA,Non-Bintang,2444695
Indonesia,2013,WNA,Non-Bintang,2484757.33
Indonesia,2014,WNA,Non-Bintang,2519408.76
Indonesia,2015,WNA,Non-Bintang,1066437.66
Indonesia,2016,WNA,Non-Bintang,2545096
Indonesia,2017,WNA,Non-Bintang,2861243
Indonesia,2018,WNA,Non-Bintang,3418559
Indonesia,2019,WNA,Non-Bintang,3283275
Indonesia,2020,WNA,Non-Bintang,366442
Indonesia,2021,WNA,Non-Bintang,128179
Indonesia,2003,WNI,Non-Bintang,25478333
Indonesia,2004,WNI,Non-Bintang,23338483
Indonesia,2005,WNI,Non-Bintang,19655251
Indonesia,2006,WNI,Non-Bintang,21148728
Indonesia,2007,WNI,Non-Bintang,24558552
Indonesia,2008,WNI,Non-Bintang,24185762
Indonesia,2009,WNI,Non-Bintang,25767342
Indonesia,2010,WNI,Non-Bintang,28025457
Indonesia,2011,WNI,Non-Bintang,37670547
Indonesia,2012,WNI,Non-Bintang,38874483
Indonesia,2013,WNI,Non-Bintang,41174558.57
Indonesia,2014,WNI,Non-Bintang,46322501.23
Indonesia,2015,WNI,Non-Bintang,22684348.08
Indonesia,2016,WNI,Non-Bintang,55164582
Indonesia,2017,WNI,Non-Bintang,57996099.5
Indonesia,2018,WNI,Non-Bintang,59592567
Indonesia,2019,WNI,Non-Bintang,57370362
Indonesia,2020,WNI,Non-Bintang,14547831
Indonesia,2021,WNI,Non-Bintang,34000973
